pixelPlant,pixelPole,pixelLake,pixelRoad,pixelGrass,pixelWall,pixelCar,propertiesAsses,pixelSea,numCraigslistHouse,pixelRiver,pixelBus,pixelCeiling,pixelPath,pixelBuilding,crime,pixelFence,walkSchool,walkMbta,energySiteEUI,pixelPerson,pixelTree,pixelVan,walkPark,walkUniversity,pixelSidewalk,pixelGround,pixelMountain,pixelPalmTree,pixelHouse,pixelBridge,pixelSign,pixelRailing,pixelField,pixelWindow,pixelGrandstand,numCraigslistRoom,pixelSky,Latitude,Longitude,Address,Zip,RoomType,Bathrooms,SQFT,SQM,Price
0,0.592,8.808,3.725,0,9.468,4.713,7999300,0,0,0,0,0,0.378,0,1,0,9,1,0,4.713,4.204,0,9,1,0.818,0,0,1.165,5.073,0.695,0.313,0.158,0,0,3.08,0,22.42,42.375614,-71.0552,33 3rd Ave Charlestown 02129,2129,2Bedrooms,1.5,-,#VALUE!,3300
0,0.017,13.82,10.54,0,0.737,1,62959300,0,0,0,0,0,0.086,0,3,0,9,2,189.3,1,9.886,0.074,17,0,4.07,0,0,0.005,2.612,0,0.27,0,0,0,0,1,15.79,42.375393,-71.06756,75 W School St Charlestown 02129,2129,1Bedroom,1,740,68.74822,2470
0,0.017,13.82,10.54,0,0.737,1,62959300,0,0,0,0,0,0.086,0,3,0,9,2,189.3,1,9.886,0.074,17,0,4.07,0,0,0.005,2.612,0,0.27,0,0,0,0,1,15.79,42.375393,-71.06756,75 W School St Charlestown 02129,2129,2Bedrooms,2,1020,94.76106,3333
0,0,0.183,0,0,0.001,0,7907094,0,0,0,0,0,0,0,0,0,5,0,8.9,0,0,0,6,1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,42.3736,-71.05165,197 8th St #PH12 Boston 02129,2129,2,2.5,1580,146.78674,5000
0,0,0.183,0,0,0.001,0,7907094,0,0,0,0,0,0,0,0,0,5,0,8.9,0,0,0,6,1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,42.3736,-71.05165,197 8th St Charlestown 02129,2129,1,1.5,1000,92.903,3000
0,0.562,33.19,2.701,0,1.198,1.08,62566114,0,0,0,0,0.014,0.073,0.11,4,0,9,1,247.5,1.08,5.63,0,13,0,4.984,0,0,0,1.241,0,0.086,0,0.013,0.036,0,0,14.14,42.37649,-71.06611,Charlestown Charlestown 02129,2129,2,2,1120,104.05136,2875
0,0.005,56.56,5.469,0,0.244,0.421,33082096,0,0,0.045,0,0,0,0,3,0,4,2,0,0.421,0.094,0,7,0,1.552,0,0,2.305,2.733,0,0.092,0,0,0,0,0,12.79,42.382374,-71.07022,68 Baldwin St #21A Charlestown 02129,2129,2,1.5,,0,3200
0,0.033,27.99,3.762,0,3.847,3.376,45539109,0,0,0.42,0,0,0,2.487,2,0,9,0,96.9,3.376,0.781,0.076,10,1,2.247,0,0,1.111,1.244,0,0.018,0,0,0,0,0,47.62,42.376976,-71.06017,30 Monument Sq #210 Boston 02129,2129,1,1,885,82.219155,3000
0,0.146,31.32,9.061,0,1.293,2.061,48324085,0,0,0.017,0.061,0,0.008,0,0,0,9,2,0,2.061,1.644,0.05,11,2,0.269,0,0,0,8.853,0.123,0.166,0.054,0,0,0,0,7.596,42.372765,-71.05921,73 Chelsea St #307 Boston 02129,2129,2,2,1093,101.542979,3400
0,0,0.183,0,0,0.001,0,7907094,0,0,0,0,0,0,0,0,0,5,0,8.9,0,0,0,6,1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,42.3736,-71.05165,197 8th St #412 Boston 02129,2129,1,1.5,1000,92.903,3000
0,0.005,56.56,5.469,0,0.244,0.421,33082096,0,0,0.045,0,0,0,0,3,0,4,2,0,0.421,0.094,0,7,0,1.552,0,0,2.305,2.733,0,0.092,0,0,0,0,0,12.79,42.381954,-71.06901,380 Bunker Hill St #303 Boston 02129,2129,3,3,1871,173.821513,6800
0,0,65.03,1.912,0,14.68,0.291,90402600,0,0,0,1.244,0,0,0,2,0,6,0,0,0.291,0,0.313,7,1,1.68,0,0,0,1.633,0.592,0.288,0.008,0,0,0,0,7.553,42.375935,-71.05245,3 9th St Boston 02129,2129,2,2.5,1998,185.620194,5300
0,0,0.183,0,0,0.001,0,7907094,0,0,0,0,0,0,0,0,0,5,0,8.9,0,0,0,6,1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,42.3736,-71.05165,197 8th St #3 PENTHOUSE Boston 02129,2129,1,1,800,74.3224,3800
0,0,52.46,2.488,0,1.094,2.041,30723400,0,0,0,0,0,0.177,0.005,0,0,6,2,17.4,2.041,0.681,0,6,0,2.957,0,0,0,1.496,0,0.458,0,0,0,0,0,16.4,42.38106,-71.06652,301 Bunker Hill St Boston 02129,2129,3,2,,0,3000
0,0.123,52.31,1.985,0,0.037,6.738,9357810,0,0,0,0,0,0,0,7,0,4,2,0,6.738,2.045,0.015,4,0,1.923,0,0,0.6,5.675,0,0.147,0,0,0,0,0,16.37,42.337616,-71.05626,21 Pier 7 Boston 02129,2129,2,2,2100,195.0963,5900
0,0.353,46.69,5.131,0,1.397,1.103,46328360,0,0,0,0,0,0,0,4,0,7,1,98.1,1.103,0.163,0,10,0,1.782,0,0,0,2.542,0.01,0.769,0,0,0,0,0,15.34,42.378853,-71.06486,85 Bartlett St #3 Boston 02129,2129,2,1,700,65.0321,2200
0,0,0.183,0,0,0.001,0,15408100,0,0,0,0,0,0,0,0,0,8,0,72.5,0,0,0,9,1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,42.37482,-71.05254,42 8th St #3413 Boston 02129,2129,1,1,703,65.310809,2600
0,0,0,0,0,0,0,24225388,0,0,0,0,0,0,0,2,0,8,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.37869,-71.06859,360 Main St #1 Boston 02129,2129,1,1,550,51.09665,1575
0,0.005,56.56,5.469,0,0.244,0.421,33082096,0,0,0.045,0,0,0,0,3,0,4,2,0,0.421,0.094,0,7,0,1.552,0,0,2.305,2.733,0,0.092,0,0,0,0,0,12.79,42.382374,-71.07022,Charlestown Boston 02129,2129,2,1.5,1039,96.526217,3200
0,0,11.92,3.166,0,52.83,0,11621500,0,0,0,0,0.62,0,0,1,0,2,2,283,0,0,0,5,0,1.772,0,0,0,0.765,8.299,0.113,0,0,0,0,0,1.169,42.38256,-71.071526,Charlestown Boston 02129,2129,2,2,1050,97.54815,3500
0,0,56.61,1.166,0,0,10.65,54590400,0,0,0,0,0,0,0.512,2,0,12,2,0,10.65,0.168,0,14,2,2.186,0,0,0,1.737,0,0,0.155,0.066,0,0,0,22.31,42.374,-71.06283,87 Main St #2 Boston 02129,2129,1,1,500,46.4515,1900
0,0,47.2,2.631,0,0.635,3.406,30655884,0,1,0,0,0,0,0.944,2,0,10,2,0,3.406,0,0,18,2,4.105,0,0,0,1.527,0,0.033,0,0,0,0,0,38.33,42.372528,-71.06446,8 Arrow St #1 Boston 02129,2129,3,3.5,2000,185.806,5000
0,0,61.1,2.223,0,12.8,0.131,37451632,0,0,0,0,0.819,0,0,2,0,11,1,285.9,0.131,0,0.01,13,0,1.06,0,0,0,0.954,0,0.106,0,0,0,2.913,0,4.906,42.37631,-71.065216,211-213 Main St #4 Boston 02129,2129,1,1,600,55.7418,2150
0,0,0,0,0,0,0,43803229,0,0,0,0,0,0,0,1,0,12,2,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.37275,-71.06215,30 Main St #12 Boston 02129,2129,2,1,800,74.3224,2500
0,0.353,46.69,5.131,0,1.397,1.103,46328360,0,0,0,0,0,0,0,4,0,7,1,98.1,1.103,0.163,0,10,0,1.782,0,0,0,2.542,0.01,0.769,0,0,0,0,0,15.34,42.378853,-71.06486,85 Bartlett St #3A Boston 02129,2129,2,1,,0,2200
0,0,0.183,0,0,0.001,0,15408100,0,0,0,0,0,0,0,0,0,8,0,72.5,0,0,0,9,1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,42.37507,-71.05448,45 1st Ave #304 Boston 02129,2129,2,1,818,75.994654,3200
0,0,52.46,2.488,0,1.094,2.041,30723400,0,0,0,0,0,0.177,0.005,0,0,6,2,17.4,2.041,0.681,0,6,0,2.957,0,0,0,1.496,0,0.458,0,0,0,0,0,16.4,42.38106,-71.06652,301 Bunker Hill St #3 Boston 02129,2129,3,2,,0,3000
0,0,0,0,0,0,0,29948363,0,0,0,0,0,0,0,1,0,9,0,177,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.380955,-71.061615,Charlestown Charlestown 02129,2129,,1,631,58.621793,2300
0,0,79.25,2.56,0,1.952,1.953,44353830,0,0,0,0,0,0,0,3,0,9,1,202.7,1.953,0.026,0,10,0,4.657,0,0,0,0.236,0,0.036,0,0,0,0.379,0,4.136,42.37981,-71.06727,41 Eden St #2 Boston 02129,2129,3,1,,0,2900
0,0,0,0,0,0,0,29948363,0,0,0,0,0,0,0,1,0,9,0,177,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.380955,-71.061615,Charlestown Charlestown 02129,2129,,1,748,69.491444,2350
0,0,0,0,0,0,0,29948363,0,0,0,0,0,0,0,1,0,9,0,177,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.380955,-71.061615,Charlestown Charlestown 02129,2129,1,1,835,77.574005,2605
0,0,0,0,0,0,0,152919511,0,0,0,0,0,0,0,9,0,9,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.37846,-71.06149,176 Bunker Hill St #2 Boston 02129,2129,3,2,1487,138.146761,4000
0,0,79.25,2.56,0,1.952,1.953,44353830,0,0,0,0,0,0,0,3,0,9,1,202.7,1.953,0.026,0,10,0,4.657,0,0,0,0.236,0,0.036,0,0,0,0.379,0,4.136,42.37981,-71.06727,41 Eden St #2 Boston 02129,2129,3,1,900,83.6127,2900
0,0,56.61,1.166,0,0,10.65,54590400,0,0,0,0,0,0,0.512,2,0,12,2,0,10.65,0.168,0,14,2,2.186,0,0,0,1.737,0,0,0.155,0.066,0,0,0,22.31,42.374313,-71.06175,26 Soley St #2 Boston 02129,2129,2,1.5,,0,2950
0,0.098,62.24,4.566,0,0.086,4.629,29510209,0,0,0,0,0,0,0.363,1,0,7,1,13.9,4.629,0.012,0,6,0,3.569,0,0,0,0.778,0,0.172,0,0,0,0,0,7.538,42.38087,-71.06373,6 Mystic Pl Boston 02129,2129,4,3,2269,210.796907,5000
0,0,52.46,2.488,0,1.094,2.041,30723400,0,0,0,0,0,0.177,0.005,0,0,6,2,17.4,2.041,0.681,0,6,0,2.957,0,0,0,1.496,0,0.458,0,0,0,0,0,16.4,42.381233,-71.067535,340 Bunker Hill St Charlestown 02129,2129,3,3,1871,173.821513,6900
0,0.123,52.31,1.985,0,0.037,6.738,9357810,0,0,0,0,0,0,0,7,0,4,2,0,6.738,2.045,0.015,4,0,1.923,0,0,0.6,5.675,0,0.147,0,0,0,0,0,16.37,42.338066,-71.05697,3 Pier 7 Charlestown 02129,2129,2,2.5,,0,5300
0,0,0,0,0,0,0,152919511,0,0,0,0,0,0,0,9,0,9,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.37881,-71.06165,191 Bunker Hill St #201 Boston 02129,2129,2,1,735,68.283705,4999
0,0.008,13.7,0.043,0,9.179,0,681846900,0.049,0,0.027,0,0.21,0,0,1,0,10,2,0,0,0,0,11,2,0.004,0,0.071,0,0.079,0.034,0,2.402,0,0,1.019,0,1.386,42.373314,-71.0571,5 1st Ave Charlestown 02129,2129,2,1,,0,3200
0,0.353,46.69,5.131,0,1.397,1.103,46328360,0,0,0,0,0,0,0,4,0,7,1,98.1,1.103,0.163,0,10,0,1.782,0,0,0,2.542,0.01,0.769,0,0,0,0,0,15.34,42.378853,-71.06486,85 Bartlett St #C Charlestown 02129,2129,2,1,,0,2200
0,0.005,56.56,5.469,0,0.244,0.421,33082096,0,0,0.045,0,0,0,0,3,0,4,2,0,0.421,0.094,0,7,0,1.552,0,0,2.305,2.733,0,0.092,0,0,0,0,0,12.79,42.381954,-71.06901,380 Bunker Hill St #3C Charlestown 02129,2129,3,3,1871,173.821513,6800
0,0,56.61,1.166,0,0,10.65,54590400,0,0,0,0,0,0,0.512,2,0,12,2,0,10.65,0.168,0,14,2,2.186,0,0,0,1.737,0,0,0.155,0.066,0,0,0,22.31,42.373947,-71.06288,83 Main St #5 Boston 02129,2129,2,2,1110,103.12233,3500
0,0.007,47.61,1.75,0,1.369,11.12,216805996,0,0,0,0,0,0,0,11,0,29,10,0,11.12,0.391,0,41,19,4.051,0,0,0,3.799,0,0.352,0.115,0,0,0,3,27.67,42.35776,-71.06721,17 Chestnut St #2 Boston 02129,2129,2,2,1300,120.7739,5000
0.033,0.133,25.91,4.965,0,15.6,0.904,39740036,0,0,0,0,0,0.107,0,1,0,5,0,408.4,0.904,4.519,0,6,1,5.13,0,0,0.311,0.879,0,0.251,0,0,0,0,0,33.73,42.376926,-71.0509,Charlestown Charlestown 02129,2129,1,1,850,78.96755,3100
0.033,0.133,25.91,4.965,0,15.6,0.904,39740036,0,0,0,0,0,0.107,0,1,0,5,0,408.4,0.904,4.519,0,6,1,5.13,0,0,0.311,0.879,0,0.251,0,0,0,0,0,33.73,42.377785,-71.05014,Charlestown Boston 02129,2129,,1,560,52.02568,2200
0,0.08,19.19,9.963,0,2.835,3.698,15417200,0,0,0,0.002,4.605,0,0,0,0,3,1,0,3.698,1.104,0,5,0,0.328,0,0,0,2.935,11.46,0.648,0.171,0,0,0.011,0,23.82,42.385395,-71.077835,Charlestown Charlestown 02129,2129,1,1,720,66.89016,2200
0,0,56.61,1.166,0,0,10.65,54590400,0,0,0,0,0,0,0.512,2,0,12,2,0,10.65,0.168,0,14,2,2.186,0,0,0,1.737,0,0,0.155,0.066,0,0,0,22.31,42.374313,-71.06175,Charlestown Charlestown 02129,2129,2,1,,0,2950
0,0.008,13.7,0.043,0,9.179,0,681846900,0.049,0,0.027,0,0.21,0,0,1,0,10,2,0,0,0,0,11,2,0.004,0,0.071,0,0.079,0.034,0,2.402,0,0,1.019,0,1.386,42.373104,-71.05616,Charlestown Charlestown 02129,2129,2,1,1006,93.460418,3450
0.033,0.133,25.91,4.965,0,15.6,0.904,39740036,0,0,0,0,0,0.107,0,1,0,5,0,408.4,0.904,4.519,0,6,1,5.13,0,0,0.311,0.879,0,0.251,0,0,0,0,0,33.73,42.377647,-71.04979,Charlestown Charlestown 02129,2129,2,1,1075,99.870725,3385
0,0.08,19.19,9.963,0,2.835,3.698,15417200,0,0,0,0.002,4.605,0,0,0,0,3,1,0,3.698,1.104,0,5,0,0.328,0,0,0,2.935,11.46,0.648,0.171,0,0,0.011,0,23.82,42.385456,-71.0778,Charlestown Boston 02129,2129,1,1,720,66.89016,2200
0,0.353,46.69,5.131,0,1.397,1.103,46328360,0,0,0,0,0,0,0,4,0,7,1,98.1,1.103,0.163,0,10,0,1.782,0,0,0,2.542,0.01,0.769,0,0,0,0,0,15.34,42.378853,-71.06486,Charlestown Boston 02129,2129,2,1,,0,2200
0,0.013,71.25,2.187,0,0.523,1.914,32795610,0,0,0,0,0.09,0,0,6,0,11,2,108.1,1.914,0.527,0.246,18,0,3.635,0,0,0.032,0.713,0,0.089,0,0,0,0,0,2.117,42.375523,-71.06411,103 Warren St #3 Boston 02129,2129,2,1,1300,120.7739,2650
0,0.005,56.56,5.469,0,0.244,0.421,33082096,0,0,0.045,0,0,0,0,3,0,4,2,0,0.421,0.094,0,7,0,1.552,0,0,2.305,2.733,0,0.092,0,0,0,0,0,12.79,42.38216,-71.06997,69 Baldwin St #2 Charlestown 02129,2129,2,1,900,83.6127,2350
0,0,56.61,1.166,0,0,10.65,54590400,0,0,0,0,0,0,0.512,2,0,12,2,0,10.65,0.168,0,14,2,2.186,0,0,0,1.737,0,0,0.155,0.066,0,0,0,22.31,42.375042,-71.06211,29 Pleasant St #B Boston 02129,2129,1,1,650,60.38695,2300
0,0.005,56.56,5.469,0,0.244,0.421,33082096,0,0,0.045,0,0,0,0,3,0,4,2,0,0.421,0.094,0,7,0,1.552,0,0,2.305,2.733,0,0.092,0,0,0,0,0,12.79,42.381954,-71.06901,380 Bunker Hill St #110 Boston 02129,2129,2,2,1358,126.162274,4500
0,0.353,46.69,5.131,0,1.397,1.103,46328360,0,0,0,0,0,0,0,4,0,7,1,98.1,1.103,0.163,0,10,0,1.782,0,0,0,2.542,0.01,0.769,0,0,0,0,0,15.34,42.377956,-71.0655,4 Pearl Street Pl Boston 02129,2129,2,2.5,1256,116.686168,2600
0,0.033,27.99,3.762,0,3.847,3.376,45539109,0,0,0.42,0,0,0,2.487,2,0,9,0,96.9,3.376,0.781,0.076,10,1,2.247,0,0,1.111,1.244,0,0.018,0,0,0,0,0,47.62,42.375984,-71.0594,67 Chestnut St #B Charlestown 02129,2129,2,1,,0,2500
0,0,0,0,0,0,0,28257828,0,2,0,0,0,0,0,5,0,12,2,48,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.37796,-71.03851,19 Trenton St #1 Boston 02129,2129,2,1,1000,92.903,3250
0,0.353,46.69,5.131,0,1.397,1.103,46328360,0,0,0,0,0,0,0,4,0,7,1,98.1,1.103,0.163,0,10,0,1.782,0,0,0,2.542,0.01,0.769,0,0,0,0,0,15.34,42.378826,-71.06556,114 Bartlett St Boston 02129,2129,3,1.5,,0,3000
0,0,86.7,1.977,0,0.793,0,100781450,0,0,0,0,0,0,0,10,0,20,6,72.9,0,0,0,33,14,2.117,0,0,0,0.897,0,0.188,0,0,0,0,12,0.056,42.36647,-71.05643,40 Sheafe St #8 Boston 02129,2129,1,1,850,78.96755,2200
0,0.049,52,2.388,0,0.01,8.637,43210441,0,0,0,0,0,0,0,2,0,10,1,58.2,8.637,0.007,0.141,11,2,4.425,0,0,0.025,2.558,0,0.152,0.005,0,0,0,0,24.28,42.375034,-71.05891,41 Chestnut St Charlestown 02129,2129,4,3.5,3280,304.72184,10000
0,0,68.12,3.676,0,1.26,2.294,24196649,0,0,0,0,0,0,0,1,0,3,1,68.8,2.294,1.282,0.027,7,0,2.12,0,0.001,0,1.914,0,0.313,0,0,0,0,0,2.647,42.38375,-71.07887,13 Parker St Charlestown 02129,2129,1,1,,0,1650
0,0,56.61,1.166,0,0,10.65,54590400,0,0,0,0,0,0,0.512,2,0,12,2,0,10.65,0.168,0,14,2,2.186,0,0,0,1.737,0,0,0.155,0.066,0,0,0,22.31,42.374344,-71.06173,28 Soley St #3A3 Charlestown 02129,2129,2,1.5,,0,2950
0,0,56.61,1.166,0,0,10.65,54590400,0,0,0,0,0,0,0.512,2,0,12,2,0,10.65,0.168,0,14,2,2.186,0,0,0,1.737,0,0,0.155,0.066,0,0,0,22.31,42.374313,-71.06175,26 Soley St #3A3 Charlestown 02129,2129,2,1.5,,0,2950
0,0,56.61,1.166,0,0,10.65,54590400,0,0,0,0,0,0,0.512,2,0,12,2,0,10.65,0.168,0,14,2,2.186,0,0,0,1.737,0,0,0.155,0.066,0,0,0,22.31,42.374344,-71.06173,28 Soley St #3A Charlestown 02129,2129,2,1.5,1060,98.47718,2950
0,0,56.61,1.166,0,0,10.65,54590400,0,0,0,0,0,0,0.512,2,0,12,2,0,10.65,0.168,0,14,2,2.186,0,0,0,1.737,0,0,0.155,0.066,0,0,0,22.31,42.374313,-71.06175,26 Soley St #C Charlestown 02129,2129,2,1.5,1060,98.47718,2950
0,0,0,0,0,0,0,152919511,0,0,0,0,0,0,0,9,0,9,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.37846,-71.06149,176 Bunker Hill St #B Boston 02129,2129,3,2,1487,138.146761,4000
0,0,0,0,0,0,0,29948363,0,0,0,0,0,0,0,1,0,9,0,177,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.380955,-71.061615,275 Medford St #321 Charlestown 02129,2129,,1,631,58.621793,2175
0,0,79.25,2.56,0,1.952,1.953,44353830,0,0,0,0,0,0,0,3,0,9,1,202.7,1.953,0.026,0,10,0,4.657,0,0,0,0.236,0,0.036,0,0,0,0.379,0,4.136,42.37814,-71.066925,14 Sullivan St Charlestown 02129,2129,2,2,,0,3000
0,0.353,46.69,5.131,0,1.397,1.103,46328360,0,0,0,0,0,0,0,4,0,7,1,98.1,1.103,0.163,0,10,0,1.782,0,0,0,2.542,0.01,0.769,0,0,0,0,0,15.34,42.37895,-71.06541,58 Sullivan St #2 Boston 02129,2129,2,1,878,81.568834,2500
0,0,0,0,0,0,0,24225388,0,0,0,0,0,0,0,2,0,8,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.37869,-71.06859,Charlestown Charlestown 02129,2129,1,1,,0,1600
0,0.098,62.24,4.566,0,0.086,4.629,29510209,0,0,0,0,0,0,0.363,1,0,7,1,13.9,4.629,0.012,0,6,0,3.569,0,0,0,0.778,0,0.172,0,0,0,0,0,7.538,42.380306,-71.06381,Charlestown Charlestown 02129,2129,3,2,,0,3900
0,0,79.25,2.56,0,1.952,1.953,44353830,0,0,0,0,0,0,0,3,0,9,1,202.7,1.953,0.026,0,10,0,4.657,0,0,0,0.236,0,0.036,0,0,0,0.379,0,4.136,42.37814,-71.066925,Charlestown Boston 02129,2129,2,2,,0,3000
0,0,0,0,0,0,0,152919511,0,0,0,0,0,0,0,9,0,9,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.37846,-71.06149,Charlestown Boston 02129,2129,3,2,,0,3800
0,0,61.1,2.223,0,12.8,0.131,37451632,0,0,0,0,0.819,0,0,2,0,11,1,285.9,0.131,0,0.01,13,0,1.06,0,0,0,0.954,0,0.106,0,0,0,2.913,0,4.906,42.376553,-71.06556,Charlestown Charlestown 02129,2129,2,1.5,,0,1400
0,0,74.05,0.919,0,0.554,5.957,53856950,0,1,0.033,0,0,0,0,3,0,9,2,0,5.957,0,0,11,1,0.015,0,0,1.431,1.452,0.371,0.091,0,0,0.001,0,0,11.61,42.37756,-71.06208,Charlestown Charlestown 02129,2129,2,2,1022,94.946866,2750
0,0,11.92,3.166,0,52.83,0,11621500,0,0,0,0,0.62,0,0,1,0,2,2,283,0,0,0,5,0,1.772,0,0,0,0.765,8.299,0.113,0,0,0,0,0,1.169,42.38256,-71.071526,445 Main St Boston 02129,2129,2,1,1050,97.54815,3500
0,0.353,46.69,5.131,0,1.397,1.103,46328360,0,0,0,0,0,0,0,4,0,7,1,98.1,1.103,0.163,0,10,0,1.782,0,0,0,2.542,0.01,0.769,0,0,0,0,0,15.34,42.378704,-71.06336,77 School St Boston 02129,2129,2,1,727,67.540481,2700
0,0,0,0,0,0,0,24225388,0,0,0,0,0,0,0,2,0,8,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.379093,-71.068405,4 Eden St Charlestown 02129,2129,3,1,,0,2900
0,0,0.183,0,0,0.001,0,15408100,0,0,0,0,0,0,0,0,0,8,0,72.5,0,0,0,9,1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,42.37507,-71.05448,45 1st Ave #202 Boston 02129,2129,2,1,832,77.295296,3000
0,0,0,0,0,0,0,120138100,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.3677,-71.07943,129 2nd Ave #2 B Charlestown 02129,2129,2,1,,0,1600
0,0,74.05,0.919,0,0.554,5.957,53856950,0,1,0.033,0,0,0,0,3,0,9,2,0,5.957,0,0,11,1,0.015,0,0,1.431,1.452,0.371,0.091,0,0,0.001,0,0,11.61,42.37762,-71.060776,29 Concord St Charlestown 02129,2129,4,1.5,2816,261.614848,825
0,0,56.61,1.166,0,0,10.65,54590400,0,0,0,0,0,0,0.512,2,0,12,2,0,10.65,0.168,0,14,2,2.186,0,0,0,1.737,0,0,0.155,0.066,0,0,0,22.31,42.374,-71.06283,87 Main St #3 Charlestown 02129,2129,1,1,,0,1900
0,0,52.46,2.488,0,1.094,2.041,30723400,0,0,0,0,0,0.177,0.005,0,0,6,2,17.4,2.041,0.681,0,6,0,2.957,0,0,0,1.496,0,0.458,0,0,0,0,0,16.4,42.381077,-71.06721,332 Bunker Hill St #4C Charlestown 02129,2129,1,1,650,60.38695,2295
0,0,56.61,1.166,0,0,10.65,54590400,0,0,0,0,0,0,0.512,2,0,12,2,0,10.65,0.168,0,14,2,2.186,0,0,0,1.737,0,0,0.155,0.066,0,0,0,22.31,42.37404,-71.060684,5 Common St Boston 02129,2129,1,1,750,69.67725,2600
0,0.005,56.56,5.469,0,0.244,0.421,33082096,0,0,0.045,0,0,0,0,3,0,4,2,0,0.421,0.094,0,7,0,1.552,0,0,2.305,2.733,0,0.092,0,0,0,0,0,12.79,42.381954,-71.06901,380 Bunker Hill St #303R Charlestown 02129,2129,3,3,,0,6900
0,0,74.05,0.919,0,0.554,5.957,53856950,0,1,0.033,0,0,0,0,3,0,9,2,0,5.957,0,0,11,1,0.015,0,0,1.431,1.452,0.371,0.091,0,0,0.001,0,0,11.61,42.376514,-71.06177,32 Monument Sq Charlestown 02129,2129,1,1,800,74.3224,1775
0,0.005,56.56,5.469,0,0.244,0.421,33082096,0,0,0.045,0,0,0,0,3,0,4,2,0,0.421,0.094,0,7,0,1.552,0,0,2.305,2.733,0,0.092,0,0,0,0,0,12.79,42.382374,-71.07022,68 Baldwin St #21 Boston 02129,2129,2,1.5,,0,3200
0,0.353,46.69,5.131,0,1.397,1.103,46328360,0,0,0,0,0,0,0,4,0,7,1,98.1,1.103,0.163,0,10,0,1.782,0,0,0,2.542,0.01,0.769,0,0,0,0,0,15.34,42.37889,-71.06494,83-85 Bartlett St #3T Charlestown 02129,2129,2,1,700,65.0321,2200
0,0.005,56.56,5.469,0,0.244,0.421,33082096,0,0,0.045,0,0,0,0,3,0,4,2,0,0.421,0.094,0,7,0,1.552,0,0,2.305,2.733,0,0.092,0,0,0,0,0,12.79,42.381954,-71.06901,380 Bunker Hill St #303A Charlestown 02129,2129,3,3,,0,7500
0,0.033,27.99,3.762,0,3.847,3.376,45539109,0,0,0.42,0,0,0,2.487,2,0,9,0,96.9,3.376,0.781,0.076,10,1,2.247,0,0,1.111,1.244,0,0.018,0,0,0,0,0,47.62,42.377888,-71.059814,132 Bunker Hill St #2 Charlestown 02129,2129,2,1,1380,128.20614,1800
0.033,0.133,25.91,4.965,0,15.6,0.904,39740036,0,0,0,0,0,0.107,0,1,0,5,0,408.4,0.904,4.519,0,6,1,5.13,0,0,0.311,0.879,0,0.251,0,0,0,0,0,33.73,42.376972,-71.0507,106 13th St #318 Boston 02129,2129,2,2,1059,98.384277,3000
0,0,52.46,2.488,0,1.094,2.041,30723400,0,0,0,0,0,0.177,0.005,0,0,6,2,17.4,2.041,0.681,0,6,0,2.957,0,0,0,1.496,0,0.458,0,0,0,0,0,16.4,42.38178,-71.06799,333 Bunker Hill St #4 Charlestown 02129,2129,1,1,,0,2295
0.033,0.133,25.91,4.965,0,15.6,0.904,39740036,0,0,0,0,0,0.107,0,1,0,5,0,408.4,0.904,4.519,0,6,1,5.13,0,0,0.311,0.879,0,0.251,0,0,0,0,0,33.73,42.377605,-71.04986,252 1st Ave #310 Charlestown 02129,2129,,1,,0,2605
0,0,68.12,3.676,0,1.26,2.294,24196649,0,0,0,0,0,0,0,1,0,3,1,68.8,2.294,1.282,0.027,7,0,2.12,0,0.001,0,1.914,0,0.313,0,0,0,0,0,2.647,42.383034,-71.07896,32 Parker St #2 Charlestown 02129,2129,2,1.5,1312,121.888736,2850
